CryoSleep,Age,VIP,Target,Num,over_15,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Deck_encoded,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Side_P,Side_S
1,18.0,0,True,176,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,16.0,0,True,176,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,43.0,0,True,839,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0,False,839,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20.0,0,True,325,1,1.0,0.0,0.0,0.0,4.0,0.0,4.0,761.0,22.0,1.0,1.0,0.0
0,45.0,0,False,1059,1,0.0,0.0,1.0,0.0,5.0,878.0,0.0,430.0,0.0,0.0,1.0,0.0
0,35.0,0,False,158,1,0.0,1.0,0.0,0.0,3.0,0.0,725.0,3415.0,0.0,1.0,0.0,1.0
0,21.0,0,False,1060,1,1.0,0.0,0.0,0.0,5.0,1961.0,96.0,0.0,54.0,40.0,1.0,0.0
1,14.0,0,True,840,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46.0,0,False,1061,1,1.0,0.0,0.0,0.0,5.0,0.0,153.0,0.0,0.0,397.0,1.0,0.0
0,22.0,0,False,997,1,1.0,0.0,0.0,0.0,5.0,261.0,0.0,0.0,107.0,1132.0,0.0,1.0
0,2.0,0,True,845,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3.0,0,True,845,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,28.0,0,True,841,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,60.0,0,False,1062,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,789.0,283.0,3.0,1.0,0.0
0,48.0,0,False,841,1,1.0,0.0,0.0,0.0,6.0,0.0,2.0,72.0,554.0,143.0,1.0,0.0
0,18.0,0,True,331,1,1.0,0.0,0.0,0.0,4.0,51.0,339.0,1.0,0.0,436.0,0.0,1.0
0,31.0,0,False,998,1,1.0,0.0,0.0,0.0,5.0,1364.0,0.0,0.0,0.0,21.0,0.0,1.0
1,26.0,0,True,163,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,41.0,0,False,163,1,0.0,1.0,0.0,0.0,2.0,717.0,641.0,2.0,1559.0,4828.0,1.0,0.0
0,26.0,0,True,999,1,1.0,0.0,0.0,0.0,5.0,168.0,0.0,382.0,166.0,0.0,0.0,1.0
0,29.0,0,True,1063,1,1.0,0.0,0.0,0.0,5.0,0.0,43.0,693.0,0.0,0.0,1.0,0.0
0,24.0,0,False,332,1,1.0,0.0,0.0,0.0,4.0,666.0,938.0,1.0,0.0,0.0,0.0,1.0
0,25.0,0,True,1064,1,1.0,0.0,0.0,0.0,5.0,10.0,0.0,908.0,5.0,0.0,1.0,0.0
0,0.0,0,False,842,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,30.0,0,False,843,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,18.0,0,True,177,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,32.0,0,True,177,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,28.0,0,False,1000,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,525.0,1889.0,0.0,1.0
0,21.0,0,False,165,1,0.0,0.0,1.0,0.0,3.0,2206.0,0.0,353.0,0.0,19.0,1.0,0.0
0,25.0,0,False,1065,1,1.0,0.0,0.0,0.0,5.0,0.0,528.0,8.0,153.0,0.0,1.0,0.0
0,47.0,0,True,1002,1,0.0,0.0,1.0,0.0,5.0,275.0,0.0,0.0,24.0,0.0,0.0,1.0
1,8.0,0,True,1002,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,False,1003,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,56.0,564.0,880.0,0.0,1.0
1,30.0,0,True,334,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24.0,0,True,848,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,13.0,0,True,849,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,16.0,0,False,335,1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,971.0,0.0,0.0,1.0
0,23.0,0,True,1004,1,0.0,0.0,1.0,0.0,5.0,263.0,0.0,1548.0,44.0,0.0,0.0,1.0
0,16.0,0,True,1067,1,0.0,0.0,1.0,0.0,5.0,271.0,0.0,2251.0,117.0,0.0,1.0,0.0
0,29.0,0,False,844,1,1.0,0.0,0.0,0.0,6.0,30.0,0.0,605.0,267.0,6.0,1.0,0.0
0,46.0,0,True,326,1,1.0,0.0,0.0,0.0,4.0,1.0,0.0,898.0,0.0,96.0,1.0,0.0
1,13.0,0,False,845,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22.0,0,True,852,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,29.0,0,True,853,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46.0,0,True,854,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,True,1005,1,1.0,0.0,0.0,0.0,5.0,1231.0,0.0,0.0,1.0,3.0,0.0,1.0
1,33.0,0,True,855,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,38.0,0,False,1006,1,0.0,0.0,1.0,0.0,5.0,218.0,0.0,586.0,770.0,0.0,0.0,1.0
1,57.0,0,True,847,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,38.0,0,True,848,1,1.0,0.0,0.0,0.0,6.0,6.0,2324.0,0.0,0.0,0.0,1.0,0.0
0,28.0,0,True,856,1,1.0,0.0,0.0,0.0,6.0,607.0,0.0,0.0,227.0,0.0,0.0,1.0
0,25.0,0,False,327,1,0.0,0.0,1.0,0.0,4.0,922.0,0.0,1.0,91.0,0.0,1.0,0.0
1,22.0,0,True,1007,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,33.0,0,True,1071,1,0.0,0.0,1.0,0.0,5.0,705.0,0.0,1905.0,13.0,0.0,1.0,0.0
0,35.0,0,True,1008,1,1.0,0.0,0.0,0.0,5.0,202.0,1309.0,60.0,0.0,0.0,0.0,1.0
0,24.0,0,True,1009,1,1.0,0.0,0.0,0.0,5.0,290.0,64.0,413.0,35.0,0.0,0.0,1.0
1,31.0,0,True,202,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,16.0,0,True,202,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,8.0,0,True,202,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,20.0,0,True,1010,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,False,159,1,0.0,0.0,1.0,0.0,3.0,41.0,0.0,444.0,572.0,0.0,0.0,1.0
0,43.0,0,False,178,1,0.0,1.0,0.0,0.0,1.0,0.0,1001.0,0.0,2393.0,0.0,1.0,0.0
0,70.0,0,True,204,1,0.0,1.0,0.0,0.0,2.0,241.0,1065.0,0.0,2290.0,2.0,0.0,1.0
1,17.0,0,True,849,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,14.0,0,True,850,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21.0,0,True,858,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,37.0,0,True,1012,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,163.0,0.0,486.0,0.0,1.0
0,15.0,0,False,1073,0,1.0,0.0,0.0,0.0,5.0,0.0,400.0,0.0,0.0,702.0,1.0,0.0
0,20.0,0,False,64,1,0.0,1.0,0.0,0.0,0.0,0.0,290.0,0.0,1866.0,217.0,0.0,1.0
0,36.0,1,False,205,1,0.0,1.0,0.0,0.0,2.0,13.0,196.0,3.0,0.0,12323.0,0.0,1.0
0,14.0,0,True,1013,0,1.0,0.0,0.0,0.0,5.0,0.0,56.0,0.0,0.0,2.0,0.0,1.0
0,21.0,0,True,336,1,1.0,0.0,0.0,0.0,4.0,38.0,1.0,591.0,1.0,31.0,0.0,1.0
0,28.0,0,False,1075,1,1.0,0.0,0.0,0.0,5.0,89.0,3.0,571.0,258.0,0.0,1.0,0.0
1,20.0,0,True,1076,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26.0,0,False,1077,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,827.0,1.0,0.0,1.0,0.0
0,25.0,0,False,1078,1,1.0,0.0,0.0,0.0,5.0,662.0,34.0,0.0,79.0,148.0,1.0,0.0
0,29.0,0,False,1014,1,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,594.0,120.0,0.0,1.0
0,39.0,1,True,179,1,0.0,1.0,0.0,0.0,1.0,0.0,2868.0,0.0,5.0,1968.0,1.0,0.0
0,18.0,0,True,1079,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,87.0,1232.0,1.0,0.0
1,37.0,0,True,203,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28.0,0,False,852,1,1.0,0.0,0.0,0.0,6.0,467.0,0.0,0.0,0.0,307.0,1.0,0.0
0,18.0,0,True,1015,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2728.0,0.0,0.0,0.0,1.0
0,30.0,0,False,1080,1,1.0,0.0,0.0,0.0,5.0,0.0,6.0,621.0,0.0,433.0,1.0,0.0
0,35.0,0,True,337,1,1.0,0.0,0.0,0.0,4.0,35.0,0.0,14.0,0.0,816.0,0.0,1.0
0,26.0,0,True,1016,1,1.0,0.0,0.0,0.0,5.0,0.0,196.0,0.0,0.0,487.0,0.0,1.0
1,0.0,0,True,860,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42.0,0,True,861,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,214.0,50.0,0.0,1.0
0,36.0,0,True,1081,1,1.0,0.0,0.0,0.0,5.0,1.0,716.0,3.0,0.0,57.0,1.0,0.0
0,31.0,0,False,1083,1,1.0,0.0,0.0,0.0,5.0,1177.0,2.0,0.0,0.0,1.0,1.0,0.0
0,27.0,0,False,854,1,1.0,0.0,0.0,0.0,6.0,3905.0,7.0,0.0,4.0,53.0,1.0,0.0
0,25.0,0,True,206,1,0.0,1.0,0.0,0.0,2.0,0.0,4313.0,0.0,175.0,60.0,0.0,1.0
1,32.0,0,True,856,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,14.0,0,True,862,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,16.0,0,True,863,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,51.0,0,True,864,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,21.0,0,True,181,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,31.0,0,True,181,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,7.0,0,True,857,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3.0,0,True,857,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2.0,0,True,857,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,7.0,0,False,857,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,False,1019,1,0.0,0.0,1.0,0.0,5.0,1744.0,0.0,8.0,8.0,0.0,0.0,1.0
1,33.0,0,True,1019,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23.0,0,True,1084,1,1.0,0.0,0.0,0.0,5.0,0.0,2891.0,0.0,6.0,0.0,1.0,0.0
1,13.0,0,True,204,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,False,1021,1,0.0,0.0,1.0,0.0,5.0,4702.0,0.0,449.0,190.0,0.0,0.0,1.0
1,27.0,0,True,182,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23.0,0,True,1085,1,1.0,0.0,0.0,0.0,5.0,0.0,491.0,0.0,61.0,0.0,1.0,0.0
0,25.0,0,True,208,1,0.0,1.0,0.0,0.0,2.0,0.0,3625.0,0.0,0.0,168.0,0.0,1.0
0,18.0,0,False,1086,1,1.0,0.0,0.0,0.0,5.0,454.0,0.0,0.0,324.0,0.0,1.0,0.0
1,23.0,0,True,1087,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,31.0,0,True,330,1,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,32.0,0,False,330,1,0.0,1.0,0.0,0.0,4.0,0.0,1301.0,0.0,94.0,356.0,1.0,0.0
1,22.0,0,True,1090,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38.0,0,True,1091,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,True,1023,1,1.0,0.0,0.0,0.0,5.0,751.0,5.0,0.0,1.0,0.0,0.0,1.0
1,28.0,0,True,1092,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,38.0,0,False,183,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20.0,0,True,1094,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,708.0,101.0,0.0,1.0,0.0
0,23.0,0,False,1095,1,1.0,0.0,0.0,0.0,5.0,0.0,1.0,292.0,0.0,340.0,1.0,0.0
0,48.0,0,True,862,1,1.0,0.0,0.0,0.0,6.0,456.0,0.0,39.0,0.0,5.0,1.0,0.0
1,15.0,0,True,867,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,30.0,0,True,867,1,1.0,0.0,0.0,0.0,6.0,0.0,674.0,39.0,0.0,10.0,0.0,1.0
0,40.0,0,True,1024,1,0.0,0.0,1.0,0.0,5.0,286.0,0.0,2299.0,12.0,0.0,0.0,1.0
0,36.0,0,False,868,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,33.0,677.0,0.0,0.0,1.0
1,20.0,0,True,869,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,17.0,0,False,332,1,0.0,0.0,1.0,0.0,4.0,13.0,0.0,565.0,367.0,1.0,1.0,0.0
0,38.0,0,False,168,1,0.0,1.0,0.0,0.0,2.0,0.0,439.0,0.0,434.0,10074.0,1.0,0.0
1,38.0,0,True,168,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,14.0,0,False,167,0,0.0,0.0,1.0,0.0,3.0,809.0,0.0,59.0,0.0,0.0,1.0,0.0
0,21.0,0,True,334,1,1.0,0.0,0.0,0.0,4.0,37.0,0.0,31.0,696.0,63.0,1.0,0.0
0,18.0,0,False,169,1,0.0,1.0,0.0,0.0,2.0,0.0,3770.0,0.0,287.0,3491.0,1.0,0.0
0,26.0,0,True,168,1,0.0,0.0,1.0,0.0,3.0,164.0,0.0,853.0,0.0,39.0,1.0,0.0
0,35.0,0,False,170,1,0.0,1.0,0.0,0.0,2.0,25.0,866.0,0.0,3198.0,459.0,1.0,0.0
0,46.0,0,False,1026,1,0.0,0.0,1.0,0.0,5.0,1082.0,80.0,1177.0,0.0,323.0,0.0,1.0
1,13.0,0,True,205,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39.0,0,True,205,1,0.0,1.0,0.0,0.0,1.0,43.0,9365.0,144.0,0.0,118.0,0.0,1.0
0,49.0,0,False,161,1,0.0,0.0,1.0,0.0,3.0,1690.0,0.0,85.0,0.0,0.0,0.0,1.0
0,28.0,0,False,339,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,0,True,1098,1,1.0,0.0,0.0,0.0,5.0,0.0,686.0,0.0,101.0,9.0,1.0,0.0
1,21.0,0,True,865,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.0,0,False,340,1,1.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,4517.0,0.0,0.0,1.0
0,27.0,0,False,1099,1,0.0,0.0,0.0,1.0,5.0,0.0,45.0,225.0,14.0,519.0,1.0,0.0
1,38.0,0,True,1100,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,True,1101,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0
1,35.0,0,True,336,1,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,37.0,0,True,1102,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,60.0,0,False,337,1,1.0,0.0,0.0,0.0,4.0,943.0,53.0,0.0,0.0,0.0,1.0,0.0
1,31.0,0,True,338,1,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,4.0,0,True,209,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,34.0,0,True,209,1,0.0,0.0,0.0,1.0,2.0,0.0,3195.0,0.0,102.0,1469.0,0.0,1.0
0,46.0,0,True,209,1,0.0,1.0,0.0,0.0,2.0,0.0,8221.0,0.0,1010.0,160.0,0.0,1.0
0,18.0,0,False,870,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,55.0,2288.0,1.0,0.0,1.0
0,38.0,0,False,342,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,363.0,7.0,3.0,0.0,1.0
0,29.0,0,True,1029,1,1.0,0.0,0.0,0.0,5.0,0.0,61.0,942.0,2.0,0.0,0.0,1.0
1,13.0,0,True,210,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26.0,0,True,210,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,30.0,0,False,173,1,0.0,1.0,0.0,0.0,2.0,0.0,95.0,0.0,1202.0,5558.0,1.0,0.0
0,42.0,0,False,1030,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3409.0,0.0,0.0,1.0
0,36.0,0,False,1104,1,0.0,0.0,1.0,0.0,5.0,386.0,0.0,756.0,6.0,0.0,1.0,0.0
0,23.0,0,False,1105,1,1.0,0.0,0.0,0.0,5.0,253.0,0.0,1175.0,3.0,0.0,1.0,0.0
0,34.0,1,True,65,1,0.0,1.0,0.0,0.0,0.0,0.0,5210.0,0.0,1332.0,2.0,0.0,1.0
0,26.0,0,True,65,1,0.0,1.0,0.0,0.0,0.0,0.0,4894.0,0.0,62.0,85.0,0.0,1.0
0,31.0,0,False,170,1,0.0,0.0,1.0,0.0,3.0,2048.0,0.0,1040.0,136.0,0.0,1.0,0.0
0,48.0,0,False,171,1,0.0,0.0,1.0,0.0,3.0,581.0,6.0,1.0,158.0,0.0,1.0,0.0
1,10.0,0,True,871,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,0,True,1106,1,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1320.0,0.0,26.0,1.0,0.0
0,32.0,0,False,1106,1,0.0,0.0,1.0,0.0,5.0,2497.0,0.0,101.0,0.0,0.0,1.0,0.0
1,24.0,0,True,872,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,20.0,0,True,872,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,48.0,0,True,1032,1,1.0,0.0,0.0,0.0,5.0,83.0,110.0,0.0,690.0,8.0,0.0,1.0
0,35.0,1,False,343,1,0.0,0.0,1.0,0.0,4.0,628.0,6.0,528.0,136.0,0.0,0.0,1.0
0,14.0,0,True,172,0,0.0,0.0,1.0,0.0,3.0,246.0,0.0,2153.0,0.0,0.0,1.0,0.0
0,28.0,0,True,173,1,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2574.0,0.0,0.0,1.0,0.0
1,42.0,0,True,162,1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,8.0,0,True,162,0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,30.0,0,True,162,1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44.0,0,False,869,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,30.0,777.0,1.0,0.0
0,40.0,0,False,1034,1,0.0,0.0,1.0,0.0,5.0,1269.0,0.0,75.0,0.0,4.0,0.0,1.0
0,38.0,0,False,1111,1,1.0,0.0,0.0,0.0,5.0,766.0,38.0,0.0,0.0,0.0,1.0,0.0
0,22.0,0,False,1035,1,0.0,0.0,0.0,1.0,5.0,2.0,46.0,0.0,483.0,67.0,0.0,1.0
0,32.0,0,False,174,1,0.0,0.0,1.0,0.0,3.0,1781.0,0.0,654.0,580.0,0.0,1.0,0.0
0,16.0,0,False,174,1,0.0,0.0,1.0,0.0,3.0,2116.0,0.0,350.0,0.0,901.0,1.0,0.0
0,33.0,0,False,163,1,0.0,0.0,1.0,0.0,3.0,748.0,130.0,1047.0,458.0,0.0,0.0,1.0
0,38.0,0,False,206,1,0.0,1.0,0.0,0.0,1.0,20.0,3960.0,153.0,280.0,1674.0,0.0,1.0
0,23.0,0,True,870,1,1.0,0.0,0.0,0.0,6.0,0.0,806.0,0.0,2.0,0.0,1.0,0.0
0,16.0,0,True,871,1,1.0,0.0,0.0,0.0,6.0,3.0,595.0,0.0,9.0,321.0,1.0,0.0
0,16.0,0,False,872,1,1.0,0.0,0.0,0.0,6.0,481.0,0.0,166.0,0.0,122.0,1.0,0.0
0,11.0,0,False,872,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22.0,0,False,1112,1,1.0,0.0,0.0,0.0,5.0,0.0,824.0,0.0,0.0,411.0,1.0,0.0
0,43.0,0,False,1112,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1544.0,1.0,0.0
1,20.0,0,True,872,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22.0,0,False,1113,1,1.0,0.0,0.0,0.0,5.0,0.0,747.0,8.0,0.0,314.0,1.0,0.0
0,0.0,0,True,1114,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,30.0,0,False,340,1,0.0,0.0,1.0,0.0,4.0,138.0,0.0,208.0,952.0,0.0,1.0,0.0
1,18.0,0,True,1114,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,0,True,1114,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,41.0,0,False,349,1,0.0,0.0,1.0,0.0,4.0,164.0,0.0,1115.0,1.0,18.0,0.0,1.0
0,39.0,0,True,1036,1,1.0,0.0,0.0,0.0,5.0,0.0,829.0,0.0,1.0,0.0,0.0,1.0
0,37.0,0,False,873,1,1.0,0.0,0.0,0.0,6.0,389.0,0.0,1.0,3369.0,3.0,0.0,1.0
1,26.0,0,True,164,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,49.0,0,False,1116,1,0.0,0.0,1.0,0.0,5.0,552.0,0.0,7.0,0.0,183.0,1.0,0.0
0,28.0,0,True,341,1,0.0,0.0,1.0,0.0,4.0,142.0,0.0,1878.0,62.0,0.0,1.0,0.0
0,13.0,0,False,1117,0,0.0,0.0,1.0,0.0,5.0,358.0,65.0,599.0,676.0,0.0,1.0,0.0
0,64.0,0,False,342,1,0.0,0.0,0.0,1.0,4.0,469.0,700.0,2.0,1.0,0.0,1.0,0.0
0,24.0,0,False,1037,1,1.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,0.0,734.0,0.0,1.0
1,18.0,0,True,1118,1,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,False,1118,1,0.0,0.0,1.0,0.0,5.0,3458.0,0.0,216.0,0.0,0.0,1.0,0.0
0,25.0,0,False,1118,1,0.0,0.0,1.0,0.0,5.0,948.0,0.0,1.0,170.0,0.0,1.0,0.0
1,19.0,0,False,873,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,33.0,0,True,350,1,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,720.0,0.0,1.0
0,50.0,0,False,1121,1,0.0,0.0,1.0,0.0,5.0,846.0,0.0,280.0,280.0,0.0,1.0,0.0
0,44.0,0,True,1123,1,0.0,0.0,1.0,0.0,5.0,1267.0,18.0,0.0,3.0,0.0,1.0,0.0
1,52.0,0,False,875,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,7.0,0,True,875,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,30.0,0,False,1041,1,1.0,0.0,0.0,0.0,5.0,0.0,59.0,18.0,639.0,0.0,0.0,1.0
0,27.0,0,False,1041,1,1.0,0.0,0.0,0.0,5.0,1109.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24.0,0,True,207,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,13.0,0,False,1124,0,1.0,0.0,0.0,0.0,5.0,4.0,99.0,1.0,0.0,595.0,1.0,0.0
0,61.0,0,False,1125,1,0.0,0.0,0.0,1.0,5.0,0.0,53.0,813.0,3.0,0.0,1.0,0.0
